module,unroll_factor,metric_name,metric_val
batch_norm,12,clock_period_minus_wns,6.056
batch_norm,12,LatencyBest,120
batch_norm,12,LatencyAvg,120
batch_norm,12,LatencyWorst,120
batch_norm,12,PipelineII,121
batch_norm,12,elapsed_time,38.29
batch_norm,16,LUT,0.09473183603338242
batch_norm,16,FF,0.026732020127638687
batch_norm,16,DSP,0.1773049645390071
batch_norm,16,BRAM,0.0
batch_norm,16,clock_period_minus_wns,6.056
batch_norm,16,LatencyBest,104
batch_norm,16,LatencyAvg,104
batch_norm,16,LatencyWorst,104
batch_norm,16,PipelineII,105
batch_norm,16,elapsed_time,46.64
batch_norm,20,LUT,0.09473183603338242
batch_norm,20,FF,0.026732020127638687
batch_norm,20,DSP,0.1773049645390071
batch_norm,20,BRAM,0.0
batch_norm,20,clock_period_minus_wns,6.056
batch_norm,20,LatencyBest,104
batch_norm,20,LatencyAvg,104
batch_norm,20,LatencyWorst,104
batch_norm,20,PipelineII,105
batch_norm,20,elapsed_time,46.18
batch_norm,24,LUT,0.09473183603338242
batch_norm,24,FF,0.026732020127638687
batch_norm,24,DSP,0.1773049645390071
batch_norm,24,BRAM,0.0
batch_norm,24,clock_period_minus_wns,6.056
batch_norm,24,LatencyBest,104
batch_norm,24,LatencyAvg,104
batch_norm,24,LatencyWorst,104
batch_norm,24,PipelineII,105
batch_norm,24,elapsed_time,47.64
batch_norm,28,LUT,0.09473183603338242
batch_norm,28,FF,0.026732020127638687
batch_norm,28,DSP,0.1773049645390071
batch_norm,28,BRAM,0.0
batch_norm,28,clock_period_minus_wns,6.056
batch_norm,28,LatencyBest,104
batch_norm,28,LatencyAvg,104
batch_norm,28,LatencyWorst,104
batch_norm,28,PipelineII,105
batch_norm,28,elapsed_time,45.94
batch_norm,32,LUT,0.09473183603338242
batch_norm,32,FF,0.026732020127638687
batch_norm,32,DSP,0.1773049645390071
batch_norm,32,BRAM,0.0
batch_norm,32,clock_period_minus_wns,6.056
batch_norm,32,LatencyBest,104
batch_norm,32,LatencyAvg,104
batch_norm,32,LatencyWorst,104
batch_norm,32,PipelineII,105
batch_norm,32,elapsed_time,46.31
batch_norm,36,LUT,0.09473183603338242
batch_norm,36,FF,0.026732020127638687
batch_norm,36,DSP,0.1773049645390071
batch_norm,36,BRAM,0.0
batch_norm,36,clock_period_minus_wns,6.056
batch_norm,36,LatencyBest,104
batch_norm,36,LatencyAvg,104
batch_norm,36,LatencyWorst,104
batch_norm,36,PipelineII,105
batch_norm,36,elapsed_time,46.46
batch_norm,40,LUT,0.09473183603338242
batch_norm,40,FF,0.026732020127638687
batch_norm,40,DSP,0.1773049645390071
batch_norm,40,BRAM,0.0
batch_norm,40,clock_period_minus_wns,6.056
batch_norm,40,LatencyBest,104
batch_norm,40,LatencyAvg,104
batch_norm,40,LatencyWorst,104
batch_norm,40,PipelineII,105
batch_norm,40,elapsed_time,45.92
batch_norm,1024,LUT,0.09473183603338242
batch_norm,1024,FF,0.026732020127638687
batch_norm,1024,DSP,0.1773049645390071
batch_norm,1024,BRAM,0.0
batch_norm,1024,clock_period_minus_wns,6.056
batch_norm,1024,LatencyBest,104
batch_norm,1024,LatencyAvg,104
batch_norm,1024,LatencyWorst,104
batch_norm,1024,PipelineII,105
batch_norm,1024,elapsed_time,51.64
